starttimes,from_station_name,to_station_name,counts,from_lat,from_long,to_lat,to_long
14,Canal St & Monroe St (*),St. Clair St & Erie St,3,41.8809,-87.6395,41.8944,-87.6227
14,Field Museum,Lake Shore Dr & Monroe St,3,41.8653,-87.6179,41.881,-87.6167
14,Millennium Park,Lake Shore Dr & Monroe St,3,41.881,-87.6241,41.881,-87.6167
14,Millennium Park,Clark St & Congress Pkwy,3,41.881,-87.6241,41.8759,-87.6306
14,Lake Shore Dr & Monroe St,Millennium Park,3,41.881,-87.6167,41.881,-87.6241
14,Damen Ave & Clybourn Ave,Greenview Ave & Diversey Pkwy,3,41.9319,-87.6779,41.9326,-87.6659
14,Canal St & Madison St,Michigan Ave & Oak St,3,41.8821,-87.6398,41.901,-87.6238
14,Damen Ave & Chicago Ave,Franklin St & Chicago Ave,3,41.8958,-87.6772,41.8968,-87.6356
14,Franklin St & Chicago Ave,Streeter Dr & Grand Ave,3,41.8968,-87.6356,41.8923,-87.612
14,Jefferson St & Monroe St,Wabash Ave & Grand Ave,3,41.8804,-87.6427,41.8917,-87.6269
14,Theater on the Lake,Lake Shore Dr & Monroe St,3,41.9263,-87.6308,41.881,-87.6167
14,Theater on the Lake,Michigan Ave & Oak St,3,41.9263,-87.6308,41.901,-87.6238
14,Orleans St & Elm St (*),Lake Shore Dr & North Blvd,3,41.9029,-87.6377,41.9117,-87.6268
14,Lake Shore Dr & North Blvd,Dusable Harbor,3,41.9117,-87.6268,41.885,-87.6128
14,Lake Shore Dr & North Blvd,Streeter Dr & Grand Ave,3,41.9117,-87.6268,41.8923,-87.612
14,Michigan Ave & Oak St,Lake Shore Dr & Ohio St,3,41.901,-87.6238,41.8926,-87.6145
14,Streeter Dr & Grand Ave,Shedd Aquarium,3,41.8923,-87.612,41.8672,-87.6154
14,Fort Dearborn Dr & 31st St,Michigan Ave & Washington St,3,41.8386,-87.6082,41.8839,-87.6246
14,Sheffield Ave & Fullerton Ave,Racine Ave & Wrightwood Ave,3,41.9256,-87.6537,41.9289,-87.659
14,Cityfront Plaza Dr & Pioneer Ct,Streeter Dr & Grand Ave,3,41.8906,-87.6221,41.8923,-87.612
14,Marshfield Ave & Cortland St,Lake Shore Dr & North Blvd,3,41.916,-87.6689,41.9117,-87.6268
14,Damen Ave & Cortland St,Stave St & Armitage Ave,3,41.916,-87.6774,41.9177,-87.6914
14,Financial Pl & Congress Pkwy,Wells St & Polk St,2,41.875,-87.6331,41.8724,-87.6335
14,Shedd Aquarium,Millennium Park,2,41.8672,-87.6154,41.881,-87.6241
14,Shedd Aquarium,Lake Shore Dr & Monroe St,2,41.8672,-87.6154,41.881,-87.6167
14,Shedd Aquarium,Mies van der Rohe Way & Chicago Ave,2,41.8672,-87.6154,41.8969,-87.6217
14,Shedd Aquarium,Clinton St & Washington Blvd,2,41.8672,-87.6154,41.8834,-87.6412
14,Shedd Aquarium,Adler Planetarium,2,41.8672,-87.6154,41.8661,-87.6073
14,Lake Shore Dr & Ohio St,Streeter Dr & Grand Ave,2,41.8926,-87.6145,41.8923,-87.612
14,Canal St & Monroe St (*),Shedd Aquarium,2,41.8809,-87.6395,41.8672,-87.6154
14,Canal St & Monroe St (*),Dearborn St & Monroe St,2,41.8809,-87.6395,41.8813,-87.6295
14,Stony Island Ave & 67th St,Jeffery Blvd & 67th St,2,41.7735,-87.5853,41.7735,-87.5771
14,Field Museum,Wabash Ave & Roosevelt Rd,2,41.8653,-87.6179,41.8672,-87.626
14,Field Museum,State St & Harrison St,2,41.8653,-87.6179,41.8741,-87.6277
14,Field Museum,Wabash Ave & 8th St,2,41.8653,-87.6179,41.872,-87.6261
14,Field Museum,Columbus Dr & Randolph St,2,41.8653,-87.6179,41.8847,-87.6195
14,State St & Harrison St,Michigan Ave & Congress Pkwy,2,41.8741,-87.6277,41.8762,-87.6244
14,Pine Grove Ave & Waveland Ave,Lake Shore Dr & Monroe St,2,41.9493,-87.6463,41.881,-87.6167
14,Wabash Ave & Grand Ave,Orleans St & Merchandise Mart Plaza,2,41.8917,-87.6269,41.8882,-87.6364
14,Wabash Ave & Grand Ave,Theater on the Lake,2,41.8917,-87.6269,41.9263,-87.6308
14,Sheridan Rd & Irving Park Rd,Lakefront Trail & Bryn Mawr Ave,2,41.9542,-87.6544,41.984,-87.6523
14,Halsted St & Diversey Pkwy,Theater on the Lake,2,41.9337,-87.649,41.9263,-87.6308
14,Halsted St & Roosevelt Rd,Aberdeen St & Monroe St,2,41.8673,-87.6486,41.8804,-87.6556
14,Michigan Ave & Washington St,Wabash Ave & Adams St,2,41.8839,-87.6246,41.8795,-87.6257
14,Larrabee St & Armitage Ave,Franklin St & Quincy St,2,41.9181,-87.6437,41.8787,-87.6348
14,California Ave & Francis Pl,Humboldt Blvd & Armitage Ave,2,41.9181,-87.697,41.9175,-87.7018
14,Montrose Harbor,Lake Shore Dr & North Blvd,2,41.964,-87.6382,41.9117,-87.6268
14,Dorchester Ave & 49th St,Burnham Harbor,2,41.8058,-87.5925,41.8563,-87.6133
14,Millennium Park,Dusable Harbor,2,41.881,-87.6241,41.885,-87.6128
14,Millennium Park,Wabash Ave & Adams St,2,41.881,-87.6241,41.8795,-87.6257
14,Millennium Park,Stockton Dr & Wrightwood Ave,2,41.881,-87.6241,41.9313,-87.6387
14,Lake Shore Dr & Monroe St,Shedd Aquarium,2,41.881,-87.6167,41.8672,-87.6154
14,Lake Shore Dr & Monroe St,McClurg Ct & Illinois St,2,41.881,-87.6167,41.891,-87.6173
14,Lake Shore Dr & Monroe St,Indiana Ave & Roosevelt Rd,2,41.881,-87.6167,41.8679,-87.623
14,Clifton Ave & Lawrence Ave,Montrose Harbor,2,41.9689,-87.6589,41.964,-87.6382
14,LaSalle St & Illinois St,Noble St & Milwaukee Ave,2,41.8908,-87.6321,41.9007,-87.6626
14,LaSalle St & Illinois St,McClurg Ct & Illinois St,2,41.8908,-87.6321,41.891,-87.6173
14,Calumet Ave & 18th St,Adler Planetarium,2,41.8576,-87.6194,41.8661,-87.6073
14,Blue Island Ave & 18th St,Paulina St & 18th St,2,41.8576,-87.6615,41.8579,-87.6687
14,Ashland Ave & Division St,Wood St & Milwaukee Ave,2,41.9035,-87.6677,41.9077,-87.6726
14,Ashland Ave & Division St,Sheffield Ave & Willow St,2,41.9035,-87.6677,41.9137,-87.6529
14,Ashland Ave & Division St,Humboldt Dr & Luis Munoz Marin Dr,2,41.9035,-87.6677,41.9001,-87.7029
14,Canal St & Taylor St,Franklin St & Jackson Blvd,2,41.8703,-87.6395,41.8777,-87.6353
14,Racine Ave & Wrightwood Ave,Sheffield Ave & Fullerton Ave,2,41.9289,-87.659,41.9256,-87.6537
14,Broadway & Barry Ave,Theater on the Lake,2,41.9377,-87.6441,41.9263,-87.6308
14,Broadway & Barry Ave,Lake Shore Dr & North Blvd,2,41.9377,-87.6441,41.9117,-87.6268
14,Damen Ave & Pierce Ave,Central Park Ave & North Ave,2,41.9094,-87.6777,41.9097,-87.7166
14,Damen Ave & Pierce Ave,Theater on the Lake,2,41.9094,-87.6777,41.9263,-87.6308
14,Damen Ave & Pierce Ave,Kedzie Ave & Palmer Ct,2,41.9094,-87.6777,41.9215,-87.7073
14,Dusable Harbor,Shedd Aquarium,2,41.885,-87.6128,41.8672,-87.6154
14,Dusable Harbor,Lake Shore Dr & Ohio St,2,41.885,-87.6128,41.8926,-87.6145
14,State St & Van Buren St,Canal St & Madison St,2,41.8772,-87.6278,41.8821,-87.6398
14,Michigan Ave & Lake St,Streeter Dr & Grand Ave,2,41.886,-87.6241,41.8923,-87.612
14,Michigan Ave & Lake St,Burnham Harbor,2,41.886,-87.6241,41.8563,-87.6133
14,Damen Ave & Clybourn Ave,Kedzie Ave & Milwaukee Ave,2,41.9319,-87.6779,41.9296,-87.7079
14,Damen Ave & Chicago Ave,Kingsbury St & Kinzie St,2,41.8958,-87.6772,41.8892,-87.6385
14,Noble St & Milwaukee Ave,Damen Ave & Pierce Ave,2,41.9007,-87.6626,41.9094,-87.6777
14,Clark St & Armitage Ave,Dearborn St & Erie St,2,41.9183,-87.6363,41.894,-87.6293
14,Clark St & Armitage Ave,Clark St & Schiller St,2,41.9183,-87.6363,41.908,-87.6315
14,Halsted St & Roscoe St,Aberdeen St & Monroe St,2,41.9437,-87.6489,41.8804,-87.6556
14,Broadway & Argyle St,Montrose Harbor,2,41.973,-87.6596,41.964,-87.6382
14,Ravenswood Ave & Lawrence Ave,Damen Ave & Foster Ave,2,41.9691,-87.6742,41.9756,-87.6795
14,May St & Taylor St,Racine Ave & 18th St,2,41.8695,-87.6555,41.8582,-87.6565
14,Clinton St & Madison St,Michigan Ave & Washington St,2,41.8822,-87.6411,41.8839,-87.6246
14,Clinton St & Madison St,LaSalle St & Washington St,2,41.8822,-87.6411,41.8827,-87.6325
14,McClurg Ct & Illinois St,Cannon Dr & Fullerton Ave,2,41.891,-87.6173,41.9268,-87.6344
14,Union Ave & Grand Ave,Larrabee St & Division St,2,41.891,-87.6459,41.9035,-87.6434
14,Woodlawn Ave & 55th St,Fort Dearborn Dr & 31st St,2,41.7953,-87.5965,41.8386,-87.6082
14,Michigan Ave & 18th St,Dearborn St & Adams St,2,41.8578,-87.6245,41.8794,-87.6298
14,Daley Center Plaza,Clark St & Elm St,2,41.8842,-87.6296,41.903,-87.6313
14,Dearborn St & Monroe St,Millennium Park,2,41.8813,-87.6295,41.881,-87.6241
14,Dearborn St & Erie St,Field Museum,2,41.894,-87.6293,41.8653,-87.6179
14,Ellis Ave & 53rd St,Evans Ave & 75th St,2,41.7993,-87.601,41.7583,-87.6067
14,Wood St & Milwaukee Ave,Stetson Ave & South Water St,2,41.9077,-87.6726,41.8868,-87.6223
14,Ashland Ave & Grand Ave,California Ave & Francis Pl,2,41.8911,-87.6666,41.9181,-87.697
14,Wacker Dr & Washington St,Financial Pl & Congress Pkwy,2,41.8833,-87.6373,41.875,-87.6331
14,Dearborn St & Adams St,Adler Planetarium,2,41.8794,-87.6298,41.8661,-87.6073
14,Wentworth Ave & 33rd St,Lake Shore Dr & Monroe St,2,41.8345,-87.6318,41.881,-87.6167
14,Aberdeen St & Monroe St,Loomis St & Jackson Blvd,2,41.8804,-87.6556,41.8779,-87.662
14,Theater on the Lake,Montrose Harbor,2,41.9263,-87.6308,41.964,-87.6382
14,Theater on the Lake,Clifton Ave & Lawrence Ave,2,41.9263,-87.6308,41.9689,-87.6589
14,Theater on the Lake,Clark St & Winnemac Ave,2,41.9263,-87.6308,41.9734,-87.6684
14,Theater on the Lake,Sheffield Ave & Wellington Ave,2,41.9263,-87.6308,41.9363,-87.6527
14,Theater on the Lake,Larrabee St & Webster Ave,2,41.9263,-87.6308,41.9218,-87.6441
14,Theater on the Lake,Clark St & Wellington Ave,2,41.9263,-87.6308,41.9365,-87.6475
14,Wallace St & 35th St,Wentworth Ave & 33rd St,2,41.8306,-87.6413,41.8345,-87.6318
14,State St & Kinzie St,Canal St & Adams St,2,41.8892,-87.6277,41.8793,-87.6399
14,State St & Kinzie St,Clark St & Congress Pkwy,2,41.8892,-87.6277,41.8759,-87.6306
14,Field Blvd & South Water St,Streeter Dr & Grand Ave,2,41.8863,-87.6175,41.8923,-87.612
14,Dearborn Pkwy & Delaware Pl,Clark St & Elm St,2,41.899,-87.6299,41.903,-87.6313
14,Lincoln Ave & Diversey Pkwy,Lake Shore Dr & North Blvd,2,41.9322,-87.6586,41.9117,-87.6268
14,Lake Shore Dr & North Blvd,Michigan Ave & Oak St,2,41.9117,-87.6268,41.901,-87.6238
14,Lake Shore Dr & North Blvd,McClurg Ct & Erie St,2,41.9117,-87.6268,41.8945,-87.6179
14,Orleans St & Ohio St,State St & Randolph St,2,41.8922,-87.6369,41.8847,-87.6277
14,Sheffield Ave & Webster Ave,Streeter Dr & Grand Ave,2,41.9215,-87.6538,41.8923,-87.612
14,Michigan Ave & Oak St,Wabash Ave & Grand Ave,2,41.901,-87.6238,41.8917,-87.6269
14,Michigan Ave & Oak St,Mies van der Rohe Way & Chestnut St,2,41.901,-87.6238,41.8986,-87.6219
14,Michigan Ave & Oak St,McClurg Ct & Erie St,2,41.901,-87.6238,41.8945,-87.6179
14,Larrabee St & Menomonee St,Halsted St & Willow St,2,41.9147,-87.6433,41.9138,-87.6488
14,Broadway & Belmont Ave,Sedgwick St & Webster Ave,2,41.9401,-87.6455,41.9222,-87.6389
14,Broadway & Belmont Ave,Clark St & Wellington Ave,2,41.9401,-87.6455,41.9365,-87.6475
14,Clark St & Lincoln Ave,McClurg Ct & Illinois St,2,41.9157,-87.6346,41.891,-87.6173
14,Humboldt Dr & Luis Munoz Marin Dr,Ashland Ave & Division St,2,41.9001,-87.7029,41.9035,-87.6677
14,Streeter Dr & Grand Ave,Lake Shore Dr & Monroe St,2,41.8923,-87.612,41.881,-87.6167
14,Streeter Dr & Grand Ave,LaSalle St & Illinois St,2,41.8923,-87.612,41.8908,-87.6321
14,Streeter Dr & Grand Ave,Field Blvd & South Water St,2,41.8923,-87.612,41.8863,-87.6175
14,Streeter Dr & Grand Ave,Lake Shore Dr & North Blvd,2,41.8923,-87.612,41.9117,-87.6268
14,Streeter Dr & Grand Ave,Michigan Ave & Oak St,2,41.8923,-87.612,41.901,-87.6238
14,Streeter Dr & Grand Ave,Adler Planetarium,2,41.8923,-87.612,41.8661,-87.6073
14,Halsted St & Polk St,Halsted St & Maxwell St,2,41.8718,-87.6466,41.8649,-87.6471
14,Franklin St & Jackson Blvd,Wabash Ave & Roosevelt Rd,2,41.8777,-87.6353,41.8672,-87.626
14,Franklin St & Jackson Blvd,Canal St & Taylor St,2,41.8777,-87.6353,41.8703,-87.6395
14,Franklin St & Jackson Blvd,Mies van der Rohe Way & Chicago Ave,2,41.8777,-87.6353,41.8969,-87.6217
14,Wilton Ave & Belmont Ave,Lake Shore Dr & Diversey Pkwy,2,41.9402,-87.653,41.9327,-87.6363
14,Sheffield Ave & Wellington Ave,Damen Ave & Wellington Ave,2,41.9363,-87.6527,41.9359,-87.6784
14,Sheffield Ave & Wellington Ave,Lincoln Ave & Diversey Pkwy,2,41.9363,-87.6527,41.9322,-87.6586
14,Kimbark Ave & 53rd St,Lake Park Ave & 47th St,2,41.7996,-87.5947,41.8094,-87.5919
14,Kimbark Ave & 53rd St,Blackstone Ave & Hyde Park Blvd,2,41.7996,-87.5947,41.8026,-87.5904
14,Clark St & Schiller St,Lake Shore Dr & Monroe St,2,41.908,-87.6315,41.881,-87.6167
14,Clark St & Schiller St,Wood St & Milwaukee Ave,2,41.908,-87.6315,41.9077,-87.6726
14,Clark St & Wrightwood Ave,Clark St & Armitage Ave,2,41.9295,-87.6431,41.9183,-87.6363
14,Clark St & Wrightwood Ave,Theater on the Lake,2,41.9295,-87.6431,41.9263,-87.6308
14,Burnham Harbor,Shedd Aquarium,2,41.8563,-87.6133,41.8672,-87.6154
14,Burnham Harbor,Cornell Ave & Hyde Park Blvd,2,41.8563,-87.6133,41.8024,-87.5869
14,Michigan Ave & Jackson Blvd,Millennium Park,2,41.8778,-87.6241,41.881,-87.6241
14,Peoria St & Jackson Blvd,Clinton St & Washington Blvd,2,41.8778,-87.6496,41.8834,-87.6412
14,Wells St & Elm St,Lake Shore Dr & North Blvd,2,41.9032,-87.6343,41.9117,-87.6268
14,Broadway & Berwyn Ave,Seeley Ave & Roscoe St,2,41.9784,-87.6598,41.9434,-87.6796
14,Adler Planetarium,Lake Shore Dr & Monroe St,2,41.8661,-87.6073,41.881,-87.6167
14,LaSalle St & Washington St,Canal St & Madison St,2,41.8827,-87.6325,41.8821,-87.6398
14,LaSalle St & Washington St,Dearborn Pkwy & Delaware Pl,2,41.8827,-87.6325,41.899,-87.6299
14,Clark St & North Ave,Lake Shore Dr & Wellington Ave,2,41.912,-87.6319,41.9367,-87.6368
14,Clinton St & Roosevelt Rd,Michigan Ave & Congress Pkwy,2,41.8671,-87.6411,41.8762,-87.6244
14,Ogden Ave & Chicago Ave,Clifton Ave & Armitage Ave,2,41.8964,-87.6541,41.9182,-87.6569
14,Clark St & Congress Pkwy,Franklin St & Jackson Blvd,2,41.8759,-87.6306,41.8777,-87.6353
14,Columbus Dr & Randolph St,Clark St & Randolph St,2,41.8847,-87.6195,41.8846,-87.6319
14,Oak Park Ave & Harrison St,Lombard Ave & Garfield St,2,41.873,-87.7939,41.8707,-87.7788
14,Wood St & Division St,Ashland Ave & Division St,2,41.9033,-87.6727,41.9035,-87.6677
14,Wood St & Division St,Wells St & Elm St,2,41.9033,-87.6727,41.9032,-87.6343
14,Hampden Ct & Diversey Pkwy,Sheffield Ave & Webster Ave,2,41.9326,-87.6424,41.9215,-87.6538
15,Theater on the Lake,Streeter Dr & Grand Ave,10,41.9263,-87.6308,41.8923,-87.612
15,Streeter Dr & Grand Ave,Lake Shore Dr & Monroe St,10,41.8923,-87.612,41.881,-87.6167
15,Shedd Aquarium,Lake Shore Dr & Monroe St,9,41.8672,-87.6154,41.881,-87.6167
15,Lake Shore Dr & North Blvd,Streeter Dr & Grand Ave,8,41.9117,-87.6268,41.8923,-87.612
15,Montrose Harbor,Theater on the Lake,7,41.964,-87.6382,41.9263,-87.6308
15,Millennium Park,Streeter Dr & Grand Ave,7,41.881,-87.6241,41.8923,-87.612
15,Broadway & Belmont Ave,Clark St & Lincoln Ave,6,41.9401,-87.6455,41.9157,-87.6346
15,Streeter Dr & Grand Ave,Michigan Ave & Jackson Blvd,6,41.8923,-87.612,41.8778,-87.6241
15,Streeter Dr & Grand Ave,Shedd Aquarium,5,41.8923,-87.612,41.8672,-87.6154
15,Wabash Ave & Grand Ave,Kingsbury St & Kinzie St,4,41.8917,-87.6269,41.8892,-87.6385
15,Millennium Park,Adler Planetarium,4,41.881,-87.6241,41.8661,-87.6073
15,LaSalle St & Illinois St,Green St & Randolph St,4,41.8908,-87.6321,41.8837,-87.6487
15,Damen Ave & Pierce Ave,Michigan Ave & 18th St,4,41.9094,-87.6777,41.8578,-87.6245
15,Dusable Harbor,Lake Shore Dr & Monroe St,4,41.885,-87.6128,41.881,-87.6167
15,Lake Shore Dr & Belmont Ave,Michigan Ave & Oak St,4,41.9408,-87.6392,41.901,-87.6238
15,Dearborn St & Adams St,Millennium Park,4,41.8794,-87.6298,41.881,-87.6241
15,Michigan Ave & Oak St,McClurg Ct & Illinois St,4,41.901,-87.6238,41.891,-87.6173
15,Streeter Dr & Grand Ave,Millennium Park,4,41.8923,-87.612,41.881,-87.6241
15,Streeter Dr & Grand Ave,Theater on the Lake,4,41.8923,-87.612,41.9263,-87.6308
15,Streeter Dr & Grand Ave,Ritchie Ct & Banks St,4,41.8923,-87.612,41.9068,-87.6264
15,Streeter Dr & Grand Ave,Lake Shore Dr & North Blvd,4,41.8923,-87.612,41.9117,-87.6268
15,Wilton Ave & Belmont Ave,Streeter Dr & Grand Ave,4,41.9402,-87.653,41.8923,-87.612
15,Adler Planetarium,Shedd Aquarium,4,41.8661,-87.6073,41.8672,-87.6154
15,Shedd Aquarium,McClurg Ct & Illinois St,3,41.8672,-87.6154,41.891,-87.6173
15,Shedd Aquarium,Adler Planetarium,3,41.8672,-87.6154,41.8661,-87.6073
15,Shedd Aquarium,Cityfront Plaza Dr & Pioneer Ct,3,41.8672,-87.6154,41.8906,-87.6221
15,Lake Shore Dr & Ohio St,LaSalle St & Illinois St,3,41.8926,-87.6145,41.8908,-87.6321
15,Lake Shore Dr & Ohio St,Streeter Dr & Grand Ave,3,41.8926,-87.6145,41.8923,-87.612
15,Carpenter St & Huron St,Clark St & North Ave,3,41.8946,-87.6535,41.912,-87.6319
15,Pine Grove Ave & Waveland Ave,Sheridan Rd & Lawrence Ave,3,41.9493,-87.6463,41.9695,-87.6547
15,Wabash Ave & Grand Ave,Streeter Dr & Grand Ave,3,41.8917,-87.6269,41.8923,-87.612
15,California Ave & Francis Pl,Central Park Ave & North Ave,3,41.9181,-87.697,41.9097,-87.7166
15,Montrose Harbor,Broadway & Cornelia Ave,3,41.964,-87.6382,41.9455,-87.646
15,Lake Shore Dr & Monroe St,Shedd Aquarium,3,41.881,-87.6167,41.8672,-87.6154
15,Lake Shore Dr & Monroe St,Wabash Ave & Wacker Pl,3,41.881,-87.6167,41.8869,-87.626
15,Broadway & Barry Ave,Stockton Dr & Wrightwood Ave,3,41.9377,-87.6441,41.9313,-87.6387
15,Fairbanks Ct & Grand Ave,Shedd Aquarium,3,41.8919,-87.6206,41.8672,-87.6154
15,Mies van der Rohe Way & Chicago Ave,Wabash Ave & Wacker Pl,3,41.8969,-87.6217,41.8869,-87.626
15,Theater on the Lake,Pine Grove Ave & Waveland Ave,3,41.9263,-87.6308,41.9493,-87.6463
15,Theater on the Lake,Clarendon Ave & Gordon Ter,3,41.9263,-87.6308,41.9579,-87.6495
15,Wabash Ave & Adams St,Canal St & Madison St,3,41.8795,-87.6257,41.8821,-87.6398
15,Streeter Dr & Grand Ave,Wabash Ave & Wacker Pl,3,41.8923,-87.612,41.8869,-87.626
15,Stave St & Armitage Ave,California Ave & Francis Pl,3,41.9177,-87.6914,41.9181,-87.697
15,Sheffield Ave & Wellington Ave,Southport Ave & Wellington Ave,3,41.9363,-87.6527,41.9357,-87.6636
15,St. Clair St & Erie St,Clinton St & Washington Blvd,3,41.8944,-87.6227,41.8834,-87.6412
15,Adler Planetarium,Streeter Dr & Grand Ave,3,41.8661,-87.6073,41.8923,-87.612
15,Clarendon Ave & Gordon Ter,Clifton Ave & Lawrence Ave,3,41.9579,-87.6495,41.9689,-87.6589
15,Ogden Ave & Chicago Ave,Clark St & North Ave,3,41.8964,-87.6541,41.912,-87.6319
15,Wabash Ave & 8th St,Fairbanks Ct & Grand Ave,3,41.872,-87.6261,41.8919,-87.6206
15,Columbus Dr & Randolph St,Clinton St & Washington Blvd,3,41.8847,-87.6195,41.8834,-87.6412
15,Wabash Ave & Roosevelt Rd,Green St & Madison St,2,41.8672,-87.626,41.8819,-87.6488
15,Wabash Ave & Roosevelt Rd,McCormick Place,2,41.8672,-87.626,41.8514,-87.6188
15,Sheridan Rd & Loyola Ave,Clark St & Touhy Ave,2,42.001,-87.6612,42.0126,-87.6744
15,Lake Shore Dr & Ohio St,Michigan Ave & Oak St,2,41.8926,-87.6145,41.901,-87.6238
15,Lake Shore Dr & Ohio St,Clark St & North Ave,2,41.8926,-87.6145,41.912,-87.6319
15,Cannon Dr & Fullerton Ave,Michigan Ave & Oak St,2,41.9268,-87.6344,41.901,-87.6238
15,Field Museum,Lake Shore Dr & Monroe St,2,41.8653,-87.6179,41.881,-87.6167
15,Field Museum,Mies van der Rohe Way & Chicago Ave,2,41.8653,-87.6179,41.8969,-87.6217
15,Field Museum,Streeter Dr & Grand Ave,2,41.8653,-87.6179,41.8923,-87.612
15,Field Museum,Burnham Harbor,2,41.8653,-87.6179,41.8563,-87.6133
15,Green St & Madison St,McClurg Ct & Illinois St,2,41.8819,-87.6488,41.891,-87.6173
15,Halsted St & 18th St,Michigan Ave & 18th St,2,41.8575,-87.6463,41.8578,-87.6245
15,State St & Harrison St,Michigan Ave & Madison St,2,41.8741,-87.6277,41.8821,-87.6251
15,Lake Shore Dr & Diversey Pkwy,Halsted St & Roscoe St,2,41.9327,-87.6363,41.9437,-87.6489
15,Sheridan Rd & Irving Park Rd,Lake Shore Dr & Belmont Ave,2,41.9542,-87.6544,41.9408,-87.6392
15,Sheridan Rd & Irving Park Rd,Theater on the Lake,2,41.9542,-87.6544,41.9263,-87.6308
15,Halsted St & Diversey Pkwy,Sheridan Rd & Irving Park Rd,2,41.9337,-87.649,41.9542,-87.6544
15,Michigan Ave & Washington St,Canal St & Adams St,2,41.8839,-87.6246,41.8793,-87.6399
15,Michigan Ave & Washington St,Clinton St & Washington Blvd,2,41.8839,-87.6246,41.8834,-87.6412
15,Michigan Ave & Washington St,Clark St & Congress Pkwy,2,41.8839,-87.6246,41.8759,-87.6306
15,Lincoln Ave & Fullerton Ave,Sheffield Ave & Wellington Ave,2,41.9259,-87.6493,41.9363,-87.6527
15,Lincoln Ave & Fullerton Ave,Larrabee St & Oak St,2,41.9259,-87.6493,41.9002,-87.643
15,Loomis St & Lexington St,Aberdeen St & Monroe St,2,41.8722,-87.6615,41.8804,-87.6556
15,Larrabee St & Armitage Ave,Halsted St & Diversey Pkwy,2,41.9181,-87.6437,41.9337,-87.649
15,Montrose Harbor,Cannon Dr & Fullerton Ave,2,41.964,-87.6382,41.9268,-87.6344
15,Montrose Harbor,Lake Shore Dr & Diversey Pkwy,2,41.964,-87.6382,41.9327,-87.6363
15,Montrose Harbor,Lakefront Trail & Bryn Mawr Ave,2,41.964,-87.6382,41.984,-87.6523
15,Millennium Park,Wabash Ave & Grand Ave,2,41.881,-87.6241,41.8917,-87.6269
15,Millennium Park,Stockton Dr & Wrightwood Ave,2,41.881,-87.6241,41.9313,-87.6387
15,Millennium Park,Franklin St & Quincy St,2,41.881,-87.6241,41.8787,-87.6348
15,Lake Shore Dr & Monroe St,Field Museum,2,41.881,-87.6167,41.8653,-87.6179
15,Lake Shore Dr & Monroe St,Dusable Harbor,2,41.881,-87.6167,41.885,-87.6128
15,Lake Shore Dr & Monroe St,Damen Ave & Chicago Ave,2,41.881,-87.6167,41.8958,-87.6772
15,Lake Shore Dr & Monroe St,Mies van der Rohe Way & Chicago Ave,2,41.881,-87.6167,41.8969,-87.6217
15,Lake Shore Dr & Monroe St,Michigan Ave & Oak St,2,41.881,-87.6167,41.901,-87.6238
15,Lake Shore Dr & Monroe St,Streeter Dr & Grand Ave,2,41.881,-87.6167,41.8923,-87.612
15,Paulina Ave & North Ave,Ashland Ave & Division St,2,41.9103,-87.6701,41.9035,-87.6677
15,Mies van der Rohe Way & Chestnut St,Clark St & North Ave,2,41.8986,-87.6219,41.912,-87.6319
15,Sedgwick St & Huron St,Theater on the Lake,2,41.8947,-87.6384,41.9263,-87.6308
15,LaSalle St & Illinois St,LaSalle St & Adams St,2,41.8908,-87.6321,41.8793,-87.632
15,Ashland Ave & Division St,Humboldt Dr & Luis Munoz Marin Dr,2,41.9035,-87.6677,41.9001,-87.7029
15,Wabash Ave & Wacker Pl,Dusable Harbor,2,41.8869,-87.626,41.885,-87.6128
15,Sangamon St & Washington Blvd (*),Ogden Ave & Race Ave,2,41.883,-87.6511,41.8918,-87.6588
15,Broadway & Cornelia Ave,Leavitt St & Addison St,2,41.9455,-87.646,41.947,-87.6834
15,Wolcott Ave & Polk St,Clinton St & Washington Blvd,2,41.8713,-87.6737,41.8834,-87.6412
15,Damen Ave & Pierce Ave,California Ave & Milwaukee Ave,2,41.9094,-87.6777,41.9227,-87.6972
15,Damen Ave & Pierce Ave,Damen Ave & Division St,2,41.9094,-87.6777,41.9033,-87.6769
15,Michigan Ave & Congress Pkwy,Morgan St & Polk St,2,41.8762,-87.6244,41.8717,-87.651
15,Lake Park Ave & 56th St,Lake Park Ave & 53rd St,2,41.7932,-87.5878,41.7995,-87.5864
15,Dusable Harbor,Orleans St & Ohio St,2,41.885,-87.6128,41.8922,-87.6369
15,Michigan Ave & Pearson St,Wabash Ave & 8th St,2,41.8977,-87.6235,41.872,-87.6261
